CRATER_ID,LATITUDE_CIRCLE_IMAGE,LONGITUDE_CIRCLE_IMAGE,LATITUDE_ELLIPSE_IMAGE,LONGITUDE_ELLIPSE_IMAGE,DIAM_CIRCLE_IMAGE,DIAM_ELLIPSE_MAJOR_IMAGE,DIAM_ELLIPSE_MINOR_IMAGE,DIAM_ELLIPSE_ECCEN_IMAGE,DIAM_ELLIPSE_ELLIP_IMAGE,DIAM_ELLIPSE_ANGLE_IMAGE,LATITUDE_CIRCLE_TOPOG,LONGITUDE_CIRCLE_TOPOG,LATITUDE_ELLIPSE_TOPOG,LONGITUDE_ELLIPSE_TOPOG,DIAM_CIRCLE_TOPOG,DEPTH_RIM_TOPOG,DEPTH_RIM_SD_TOPOG,DEPTH_SURFACE_TOPOG,DEPTH_SURFACE_SD_TOPOG,DEPTH_FLOOR_TOPOG,DEPTH_FLOOR_SD_TOPOG,DEPTH_RIMFLOOR_TOPOG,DEPTH_RIMHEIGHT_TOPOG,DEPTH_SURFFLOOR_TOPOG,PTS_USED_RIM_IMAGE,PTS_USED_RIM_TOPOG,PTS_USED_SURFACE,PTS_USED_FLOOR,PTS_USED_LAYER_1,PTS_USED_LAYER_2,PTS_USED_LAYER_3,PTS_USED_LAYER_4,PTS_USED_LAYER_5,NUMBER_LAYERS,MORPHOLOGY_CRATER_1,MORPHOLOGY_CRATER_2,MORPHOLOGY_CRATER_3,MORPHOLOGY_EJECTA_1,MORPHOLOGY_EJECTA_2,MORPHOLOGY_EJECTA_3,MORPHOLOGY_EJECTA_COMMENTS,DEGRADATION_STATE,CONFIDENCE_IMPACT_CRATER,LAYER_1_PERIMETER,LAYER_1_AREA,LAYER_1_LOBATENESS,LAYER_1_EJECTARAD_EQUIV,LAYER_1_EJECTARAD_REL,LAYER_1_VOLUME,LAYER_2_PERIMETER,LAYER_2_AREA,LAYER_2_LOBATENESS,LAYER_2_EJECTARAD_EQUIV,LAYER_2_EJECTARAD_REL,LAYER_2_VOLUME,LAYER_3_PERIMETER,LAYER_3_AREA,LAYER_3_LOBATENESS,LAYER_3_EJECTARAD_EQUIV,LAYER_3_EJECTARAD_REL,LAYER_3_VOLUME,LAYER_4_PERIMETER,LAYER_4_AREA,LAYER_4_LOBATENESS,LAYER_4_EJECTARAD_EQUIV,LAYER_4_EJECTARAD_REL,LAYER_4_VOLUME,LAYER_5_PERIMETER,LAYER_5_AREA,LAYER_5_LOBATENESS,LAYER_5_EJECTARAD_EQUIV,LAYER_5_EJECTARAD_REL,LAYER_5_VOLUME,CRATER_NAME
01-000342,74.7910,-83.5840,74.7890,-83.5840,7.4400,7.5400,7.3300,0.2400,1.0300,37.0000,74.7880,-83.6050,74.7890,-83.6080,7.2900,-4.7100,0.0300,-4.8200,0.0400,-4.8700,0.0100,0.1500,0.1100,0.0400,88.0000,61.0000,180.0000,26.0000,116.0000,182.0000,0.0000,0.0000,0.0000,2.0000,Smp,,"Slump Deposits",DLERS,HuSL,,,3.0000,4.0000,76.7400,260.3900,1.2400,6.1200,1.6400,0.0000,156.6700,1017.6800,1.3600,14.6600,3.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
01-000345,72.8520,-134.9170,72.8520,-134.9170,7.4100,7.4400,7.3900,0.1200,1.0100,51.0000,72.8550,-134.9350,72.8560,-134.9340,7.5500,-4.3700,0.0300,-4.5400,0.0400,-4.6000,0.0100,0.2300,0.1600,0.0600,47.0000,124.0000,180.0000,29.0000,172.0000,0.0000,0.0000,0.0000,0.0000,1.0000,CpxFF,,"Floor Deposits",SLERS,HuSL,,,3.0000,4.0000,89.5100,300.8000,1.3600,6.7600,1.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
01-000346,73.5500,-134.2400,73.5490,-134.2410,7.3600,7.5900,7.1200,0.3400,1.0700,109.0000,73.5540,-134.2400,73.5550,-134.2370,7.6600,-4.4200,0.0400,-4.5800,0.0400,-4.6200,0.0100,0.2100,0.1700,0.0400,46.0000,130.0000,191.0000,35.0000,163.0000,272.0000,0.0000,0.0000,0.0000,2.0000,Smp,,"Floor Deposits",SLERS,HuSL/HuBL,,,3.0000,4.0000,84.7000,248.2300,1.4000,5.9400,1.6100,0.0000,142.8100,633.2600,1.5500,10.9900,2.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
01-000347,70.0580,-110.8770,70.0560,-110.8770,7.3500,7.4700,7.2200,0.2600,1.0300,118.0000,70.0600,-110.8980,70.0600,-110.9010,7.1800,-3.9600,0.0400,-4.0700,0.0200,-4.1100,0.0200,0.1500,0.1100,0.0400,90.0000,67.0000,181.0000,29.0000,168.0000,264.0000,0.0000,0.0000,0.0000,2.0000,CpxFF,,,DLEPS,HuSL,,,3.0000,4.0000,88.8000,250.5000,1.4600,5.9800,1.6300,0.0000,139.0700,501.5400,1.6800,9.4900,2.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
01-000353,71.3830,-103.6700,71.3830,-103.6700,7.2900,7.4900,7.0900,0.3300,1.0600,35.0000,71.3870,-103.6560,71.3810,-103.6440,6.9500,-4.1500,0.0300,-4.2500,0.0200,-4.2600,0.0100,0.1200,0.1000,0.0100,90.0000,47.0000,148.0000,36.0000,152.0000,265.0000,0.0000,0.0000,0.0000,2.0000,CpxFF,,"Slump Deposits",DLERC/DLERS,HuSL,,,3.0000,4.0000,77.5900,222.1200,1.3500,5.5200,1.5100,0.0000,136.7600,508.9600,1.6400,9.6000,2.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
01-000354,72.1940,36.8920,72.1950,36.8920,7.2800,7.3000,7.2700,0.1000,1.0100,94.0000,72.1870,36.8790,72.1840,36.8800,7.1500,-4.3700,0.0200,-4.4700,0.0100,-4.4300,0.0000,0.0600,0.1000,-0.0400,86.0000,68.0000,142.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Smp,,"Floor Deposits",,,,"There may be a lobe here.",2.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
01-000355,66.9040,15.2170,66.9050,15.2170,7.2700,7.3700,7.1700,0.2300,1.0300,128.0000,66.9070,15.2120,66.9090,15.2090,7.4000,-4.4300,0.0400,-4.5600,0.0100,-4.5500,0.0000,0.1200,0.1300,-0.0100,87.0000,68.0000,130.0000,18.0000,170.0000,0.0000,0.0000,0.0000,0.0000,1.0000,Smp,,,SLEPS,HuBL,,,3.0000,4.0000,89.4000,264.0200,1.4400,6.2300,1.7100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
01-000356,70.9560,-105.3810,70.9580,-105.3810,7.2700,7.3400,7.2000,0.2000,1.0200,-2.0000,70.9590,-105.4060,70.9570,-105.4060,7.4100,-4.0900,0.0300,-4.1800,0.0100,-4.3300,0.0100,0.2400,0.0900,0.1500,91.0000,69.0000,117.0000,21.0000,159.0000,0.0000,0.0000,0.0000,0.0000,1.0000,Smp,,"Slump Deposits",SLERS,HuSL,,,3.0000,4.0000,81.0100,212.4400,1.4300,5.3600,1.4700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
01-000358,69.7990,-125.7890,69.7980,-125.7890,7.2500,7.3800,7.1300,0.2600,1.0400,106.0000,69.8050,-125.7870,69.8050,-125.7910,7.3600,-4.1200,0.0500,-4.2000,0.0300,-4.2500,0.0200,0.1300,0.0800,0.0500,48.0000,94.0000,190.0000,41.0000,156.0000,254.0000,0.0000,0.0000,0.0000,2.0000,CpxFF,,"Floor Deposits / Slump Deposits",DLEPC,HuSL,,,3.0000,4.0000,78.9800,271.6900,1.2600,6.3600,1.7500,0.0000,128.9500,464.4400,1.6200,9.0600,2.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
01-000359,67.4730,2.9780,67.4360,2.9720,7.2500,8.1300,7.2000,0.4600,1.1300,79.0000,67.4690,2.9190,67.4710,2.9130,7.1200,-4.6700,0.0200,-4.7800,0.0200,-4.8000,0.0100,0.1200,0.1100,0.0200,57.0000,61.0000,200.0000,17.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,,,,Rd/SLERS,HuSL,,,3.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
01-000361,74.3130,-60.2200,74.3120,-60.2200,7.1700,7.3100,7.0400,0.2700,1.0400,30.0000,74.3130,-60.2440,74.3100,-60.2470,6.8700,-4.9100,0.0200,-5.0200,0.0100,-4.9400,0.0000,0.0300,0.1100,-0.0700,85.0000,63.0000,100.0000,15.0000,341.0000,0.0000,0.0000,0.0000,0.0000,1.0000,,,"Floor Deposits",SLEPS,HuAm,,,3.0000,4.0000,97.6900,161.5300,1.9400,4.4300,1.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
01-000362,74.2540,0.1120,74.2550,0.1120,7.1700,7.3200,7.0100,0.2900,1.0400,106.0000,74.2520,0.1420,74.2440,0.1630,7.3000,-4.7300,0.0300,-4.8200,0.0200,-4.8600,0.0000,0.1300,0.0900,0.0400,86.0000,52.0000,98.0000,16.0000,123.0000,0.0000,0.0000,0.0000,0.0000,1.0000,Smp,,,SLERS,HuBL,,,2.0000,4.0000,64.2600,179.7700,1.2200,4.7900,1.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
01-000363,70.8320,-88.2240,70.8350,-88.2140,7.1400,7.4000,6.8900,0.3700,1.0800,-122.0000,70.8390,-88.2500,70.8380,-88.2500,6.9400,-4.3600,0.0400,-4.4800,0.0200,-4.4600,0.0000,0.1000,0.1200,-0.0200,47.0000,130.0000,155.0000,26.0000,130.0000,0.0000,0.0000,0.0000,0.0000,1.0000,Smp,,,SLERS,SmSL,,,3.0000,4.0000,66.8500,201.7100,1.2100,5.2000,1.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
01-000364,65.7180,-3.1930,65.7180,-3.1930,7.1200,11.0400,3.7600,0.9400,2.9400,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,96.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,0.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
01-000367,71.7740,0.7710,71.7740,0.7710,7.1000,7.2000,7.0100,0.2300,1.0300,78.0000,71.7710,0.7710,71.7670,0.7780,6.8600,-4.6900,0.0200,-4.7800,0.0100,-4.7700,0.0000,0.0800,0.0900,-0.0100,85.0000,63.0000,161.0000,21.0000,105.0000,0.0000,0.0000,0.0000,0.0000,1.0000,Smp,,,SLERC,Sm,,,3.0000,4.0000,56.2100,171.9800,1.0900,4.6600,1.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
01-000371,65.7480,-96.8630,65.7460,-96.8630,7.0600,7.2400,6.8700,0.3100,1.0500,22.0000,65.7490,-96.9050,65.7380,-96.9200,6.3900,-3.6100,0.0000,-3.6100,0.0100,-3.6300,0.0000,0.0200,0.0000,0.0200,39.0000,17.0000,115.0000,30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"Floor Deposits",,,,,1.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
01-000373,65.3050,32.4570,65.3060,32.4570,7.0600,7.1800,6.9400,0.2500,1.0300,37.0000,65.2990,32.4360,65.2970,32.4360,6.9000,-4.1700,0.0300,-4.2600,0.0400,-4.3200,0.0100,0.1500,0.1000,0.0600,87.0000,66.0000,163.0000,21.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,Smp,,,DLERS,HuBL,,,2.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
01-000375,75.7430,-140.2180,75.7430,-140.2180,7.0200,7.2800,6.7600,0.3700,1.0800,89.0000,75.7440,-140.2460,75.7430,-140.2470,6.8900,-4.6600,0.0400,-4.7900,0.0300,-4.8300,0.0100,0.1600,0.1300,0.0400,83.0000,74.0000,139.0000,25.0000,117.0000,194.0000,0.0000,0.0000,0.0000,2.0000,,,"Floor Deposits",DLEPC/DLERS,Hu/HuSL,,,3.0000,4.0000,61.2300,191.3000,1.1400,5.0500,1.4400,0.0000,103.6500,418.5000,1.3700,8.5600,2.4400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
01-000376,74.8530,-16.6840,74.8540,-16.6840,7.0100,7.0900,6.9400,0.2000,1.0200,117.0000,74.8580,-16.7050,74.8630,-16.6970,6.7100,-4.9500,0.0200,-5.0600,0.0100,-4.9700,0.0100,0.0200,0.1100,-0.0900,85.0000,50.0000,108.0000,16.0000,583.0000,0.0000,0.0000,0.0000,0.0000,1.0000,Smp,,,SLEPS,HuAm,,,2.0000,4.0000,147.1300,495.0000,1.8000,9.5300,2.7200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
01-000377,69.1380,-130.5140,69.1370,-130.5140,7.0100,7.1000,6.9300,0.2100,1.0200,63.0000,69.1440,-130.5330,69.1450,-130.5270,6.9600,-4.0700,0.0300,-4.1900,0.0600,-4.2200,0.0100,0.1600,0.1300,0.0300,86.0000,61.0000,149.0000,21.0000,193.0000,0.0000,0.0000,0.0000,0.0000,1.0000,CpxFF,,,SLEPS,HuSL,,,3.0000,4.0000,100.9700,341.0400,1.4600,7.4900,2.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
01-000378,70.2900,-9.8010,70.2910,-9.8010,7.0100,7.0900,6.9300,0.2100,1.0200,80.0000,70.2900,-9.8130,70.2920,-9.8160,7.1500,-4.7600,0.0300,-4.8900,0.0500,-4.8600,0.0100,0.1000,0.1300,-0.0300,85.0000,61.0000,94.0000,27.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,3.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
01-000381,76.2280,-74.9860,76.2170,-74.9860,6.9300,7.0000,6.8700,0.1900,1.0200,-21.0000,76.2260,-75.0490,76.2230,-75.0470,6.6200,-4.7900,0.0300,-4.9600,0.0200,-4.8500,0.0000,0.0600,0.1700,-0.1100,67.0000,58.0000,106.0000,23.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,Smp,,,SLERS,HuSL,,,2.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
01-000383,71.5910,-17.2220,71.5920,-17.2220,6.9100,7.2400,6.6000,0.4100,1.1000,11.0000,71.5840,-17.2320,71.5820,-17.2320,6.5000,-4.9500,0.0200,-5.0400,0.0200,-5.0200,0.0100,0.0600,0.0800,-0.0200,82.0000,63.0000,89.0000,18.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,Smp,,,SLERS,HuSL,,,1.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
01-000384,67.5460,26.5680,67.5480,26.5680,6.9100,7.1800,6.6400,0.3800,1.0800,23.0000,67.5410,26.5520,67.5420,26.5550,6.7300,-4.2600,0.0300,-4.3900,0.0200,-4.3800,0.0100,0.1200,0.1300,-0.0100,87.0000,63.0000,104.0000,34.0000,134.0000,222.0000,0.0000,0.0000,0.0000,2.0000,,,,DLERS,HuBL,,,3.0000,4.0000,68.0100,165.2800,1.3500,4.5800,1.3300,0.0000,115.9000,426.0900,1.5200,8.6900,2.5200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
01-000386,70.9610,-25.6460,70.9610,-25.6460,6.9000,7.2100,6.6000,0.4000,1.0900,116.0000,70.9660,-25.6630,70.9690,-25.6670,6.6100,-5.0900,0.0300,-5.1700,0.0100,-5.1400,0.0000,0.0600,0.0800,-0.0200,81.0000,55.0000,82.0000,27.0000,99.0000,0.0000,0.0000,0.0000,0.0000,1.0000,,,,SLEPC,SmSL,,,2.0000,4.0000,54.0200,141.1400,1.1400,4.0900,1.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
01-000387,70.2620,-99.6260,70.2670,-99.6260,6.8900,7.3100,6.5200,0.4500,1.1200,60.0000,70.2570,-99.6290,70.2550,-99.6290,6.3400,-3.9500,0.0500,-4.0800,0.0200,-4.0600,0.0100,0.1100,0.1300,-0.0200,78.0000,63.0000,107.0000,16.0000,241.0000,437.0000,0.0000,0.0000,0.0000,2.0000,,,"Slump Deposits",DLERS,HuSL/HuAm,,,3.0000,4.0000,81.4100,179.4100,1.5600,4.8600,1.4100,0.0000,155.3800,573.2900,1.7700,10.5000,3.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
01-000389,73.2440,-141.5540,73.2390,-141.5550,6.8600,7.2600,6.4000,0.4700,1.1300,98.0000,73.2510,-141.6030,73.2560,-141.6150,6.5700,-4.4700,0.0400,-4.6500,0.0800,-4.5800,0.0000,0.1100,0.1800,-0.0700,46.0000,87.0000,191.0000,28.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,"Floor Deposits",Rd,,,"There may be a cohesive lobe within the Rd ejecta.",3.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
01-000390,72.4390,3.7660,72.4390,3.7660,6.8600,7.1200,6.6000,0.3700,1.0800,83.0000,72.4480,3.7570,72.4540,3.7460,6.5600,-4.6700,0.0300,-4.7600,0.0100,-4.7600,0.0000,0.0900,0.1000,-0.0100,82.0000,52.0000,110.0000,21.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,3.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
01-000392,75.9100,-128.7730,75.9070,-128.7730,6.8200,6.8900,6.7500,0.2000,1.0200,58.0000,75.9110,-128.7740,75.9110,-128.7700,7.2600,-4.5700,0.0400,-4.8100,0.1300,-4.9200,0.0100,0.3500,0.2300,0.1200,42.0000,120.0000,182.0000,38.0000,162.0000,0.0000,0.0000,0.0000,0.0000,1.0000,Smp,,,SLERS,HuSL,,,3.0000,4.0000,82.6200,224.8200,1.4400,5.7100,1.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
01-000393,68.5480,-55.0680,68.5490,-55.0680,6.8100,7.0500,6.5900,0.3500,1.0700,25.0000,68.5510,-55.0750,68.5520,-55.0730,6.8300,-5.0300,0.0200,-5.1400,0.0100,-5.1400,0.0000,0.1100,0.1100,0.0000,84.0000,59.0000,99.0000,13.0000,116.0000,163.0000,0.0000,0.0000,0.0000,2.0000,Smp,,,DLERS,HuSL,,,3.0000,4.0000,74.3900,230.8900,1.2800,5.8200,1.7100,0.0000,110.8100,439.5300,1.4300,8.9000,2.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
01-000394,73.1200,-93.6270,73.1190,-93.6270,6.8000,7.1100,6.5100,0.4000,1.0900,120.0000,73.1280,-93.6440,73.1260,-93.6480,6.3300,-4.4400,0.0200,-4.6100,0.0200,-4.5400,0.0000,0.0900,0.1600,-0.0700,77.0000,55.0000,121.0000,35.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,0.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
01-000396,76.1530,-89.4220,76.1520,-89.4220,6.7500,6.7800,6.7300,0.1200,1.0100,116.0000,76.1560,-89.4420,76.1560,-89.4430,6.7000,-4.8600,0.0800,-5.0100,0.0500,-5.2900,0.0700,0.4300,0.1500,0.2800,81.0000,58.0000,83.0000,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Smp,,,Rd,,,,4.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
01-000399,70.5120,-104.5060,70.5110,-104.5060,6.7100,6.8100,6.6200,0.2400,1.0300,-15.0000,70.5150,-104.5190,70.5150,-104.5190,6.5200,-4.0000,0.0400,-4.1300,0.0200,-4.0900,0.0000,0.0900,0.1300,-0.0300,82.0000,69.0000,133.0000,16.0000,158.0000,256.0000,0.0000,0.0000,0.0000,2.0000,CpxCPt,,,DLEPS,HuSL,,,3.0000,4.0000,83.3800,210.5000,1.5000,5.4900,1.6400,0.0000,134.9000,448.0800,1.7300,9.0500,2.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
01-000400,74.3020,-20.6910,74.3020,-20.6910,6.7000,6.9300,6.4800,0.3600,1.0700,23.0000,74.3140,-20.7140,74.3140,-20.7150,6.4400,-5.0000,0.0100,-5.0900,0.0100,-5.0700,0.0000,0.0700,0.0900,-0.0200,81.0000,58.0000,94.0000,21.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,Smp,,,SLEPC,HuSL,,,3.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
